"month_start","station_id","avg_pressure","avg_flow","avg_temperature","avg_vibration","obs_count","prev_avg_pressure","prev_avg_flow","prev_avg_vibration","prev_avg_temperature","rolling_avg_pressure_3","rolling_avg_flow_3","rolling_avg_vibration_3","rolling_avg_temperature_3","baseline_avg_pressure_3_prev","baseline_avg_flow_3_prev","baseline_avg_vibration_3_prev","baseline_avg_temperature_3_prev","pressure_abs_change","pressure_pct_change","flow_abs_change","flow_pct_change","temperature_abs_change","temperature_pct_change","vibration_abs_change","vibration_pct_change","pressure_vs_rolling_diff","flow_vs_rolling_diff","pressure_vs_rolling_pct","flow_vs_rolling_pct","pressure_vs_baseline_diff","flow_vs_baseline_diff","pressure_vs_baseline_pct","flow_vs_baseline_pct","is_large_pressure_shift_prev","is_large_flow_shift_prev","is_large_pressure_shift_rolling","is_large_flow_shift_rolling","is_pressure_anomaly_3_prev","is_flow_anomaly_3_prev","signal_count","monitoring_status","event_count","critical_event_count","has_events","has_critical_events","has_events_next_month","has_critical_events_next_month"
2024-11-01,101,61.0090000000000000,1059.7180000000000000,0.88400000000000000000,0.86496666666666666667,30,61.3661290322580645,1114.7248387096774194,0.76712903225806451613,5.5716129032258065,61.3223763440860215,1081.1493906810035842,0.80059856630824372760,6.65609318996415773333,61.6318494623655914,1081.7232831541218638,0.77194301075268817204,13.1472329749103943,-0.3571290322580645,-0.00581964412437248640,-55.0068387096774194,-0.04934566522564370728,-4.68761290322580650000,-0.84133858267716535571,0.09783763440860215054,0.12753738979297198044,-0.3133763440860215,-21.4313906810035842,-0.00511030985374140287,-0.01982278384997673388,-0.6228494623655914,-22.0052831541218638,-0.01010596741455768753,-0.02034280254184617856,0,0,0,0,0,0,0,stable,1,0,1,0,1,0
2024-12-01,101,61.6651612903225806,1148.2093548387096774,-1.8735483870967742,0.75564516129032258065,31,61.0090000000000000,1059.7180000000000000,0.86496666666666666667,0.88400000000000000000,61.3467634408602150,1107.5507311827956989,0.79591362007168458782,1.52735483870967743333,61.3223763440860215,1081.1493906810035842,0.80059856630824372760,6.65609318996415773333,0.6561612903225806,0.01075515563806291859,88.4913548387096774,0.08350462560672714571,-2.75754838709677420000,-3.11939862793752737557,-0.10932150537634408602,-0.12638811365718611818,0.3183978494623656,40.6586236559139785,0.00519013280577236871,0.03671039394510902669,0.3427849462365591,67.0599641577060932,0.00558988360648580037,0.06202654761287502734,0,0,0,0,0,0,0,stable,1,0,1,0,0,0
2025-01-01,101,61.2129032258064516,1118.3180645161290323,-0.93258064516129032258,0.75377419354838709677,31,61.6651612903225806,1148.2093548387096774,0.75564516129032258065,-1.8735483870967742,61.2956881720430107,1108.7484731182795699,0.79146200716845878136,-0.64070967741935484086,61.3467634408602150,1107.5507311827956989,0.79591362007168458782,1.52735483870967743333,-0.4522580645161290,-0.00733409359600757421,-29.8912903225806451,-0.02603296184325158186,0.94096774193548387742,-0.50223829201101928546,-0.00187096774193548388,-0.00247598719316969051,-0.0827849462365591,9.5695913978494624,-0.00135058351909192446,0.00863098496175209002,-0.1338602150537634,10.7673333333333334,-0.00218202571000844945,0.00972175181703368763,0,0,0,0,0,0,0,stable,0,0,0,0,1,0
2025-02-01,101,62.4117857142857143,1123.2667857142857143,5.3078571428571429,0.76107142857142857143,28,61.2129032258064516,1118.3180645161290323,0.75377419354838709677,-0.93258064516129032258,61.7632834101382488,1129.9314016897081413,0.75683026113671274962,0.83390937019969279247,61.2956881720430107,1108.7484731182795699,0.79146200716845878136,-0.64070967741935484086,1.1988824884792627,0.01958545380631173256,4.9487211981566820,0.00442514643658008144,6.24043778801843322258,-6.69157977961160255621,0.00729723502304147466,0.00968092976052919564,0.6485023041474655,-6.6646159754224270,0.01049980293050637728,-0.00589824830556625722,1.1160975422427036,14.5183125960061444,0.01820841849609506727,0.01309432477067984498,0,0,0,0,0,0,0,stable,1,0,1,0,0,0
2025-03-01,101,62.3567741935483871,1106.1416129032258065,11.6706451612903226,0.75603225806451612903,31,62.4117857142857143,1123.2667857142857143,0.76107142857142857143,5.3078571428571429,61.9938210445468510,1115.9088210445468510,0.75695929339477726574,5.34864055299539172581,61.7632834101382488,1129.9314016897081413,0.75683026113671274962,0.83390937019969279247,-0.0550115207373272,-0.00088142840503176575,-17.1251728110599078,-0.01524586414274682291,6.3627880184331797,1.1987489201731196,-0.00503917050691244240,-0.00662115317660949729,0.3629531490015361,-9.7672081413210445,0.00585466652782588030,-0.00875269373010103624,0.5934907834101383,-23.7897887864823348,0.00960911970092442744,-0.02105418855596623033,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2025-04-01,101,62.5933333333333333,1070.7183333333333333,19.4576666666666667,0.73073333333333333333,30,62.3567741935483871,1106.1416129032258065,0.75603225806451612903,11.6706451612903226,62.4539644137224782,1100.0422439836149514,0.74927900665642601126,12.1453896569380441,61.9938210445468510,1115.9088210445468510,0.75695929339477726574,5.34864055299539172581,0.2365591397849462,0.00379363979045313244,-35.4232795698924732,-0.03202418131338449837,7.7870215053763441,0.66723145102591742917,-0.02529892473118279570,-0.03346275831662186571,0.1393689196108551,-29.3239106502816181,0.00223154640252481319,-0.02665707686287581843,0.5995122887864823,-45.1904877112135177,0.00967051681417880708,-0.04049657719249225534,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2025-05-01,101,63.4309677419354839,1073.6487096774193548,25.3390322580645161,0.83325806451612903226,31,62.5933333333333333,1070.7183333333333333,0.73073333333333333333,19.4576666666666667,62.7936917562724014,1083.5028853046594982,0.77334121863799283154,18.8224480286738351,62.4539644137224782,1100.0422439836149514,0.74927900665642601126,12.1453896569380441,0.8376344086021506,0.01338216650232427203,2.9303763440860215,0.00273683213676116641,5.8813655913978494,0.30226469042525736505,0.10252473118279569893,0.14030389268697522890,0.6372759856630825,-9.8541756272401434,0.01014872621499317430,-0.00909473870433611708,0.9770033282130057,-26.3935343061955966,0.01564357583036533501,-0.02399320067074508309,0,0,0,0,0,0,0,stable,0,0,0,0,1,0
2025-06-01,101,62.7610000000000000,1063.1593333333333333,27.4403333333333333,0.78463333333333333333,30,63.4309677419354839,1073.6487096774193548,0.83325806451612903226,25.3390322580645161,62.9284336917562724,1069.1754587813620071,0.78287491039426523297,24.0790107526881720,62.7936917562724014,1083.5028853046594982,0.77334121863799283154,18.8224480286738351,-0.6699677419354839,-0.01056215545474887655,-10.4893763440860215,-0.00976984021825684759,2.1013010752688172,0.08292743992225857503,-0.04862473118279569893,-0.05835494818886867202,-0.1674336917562724,-6.0161254480286738,-0.00266070013082506592,-0.00562688321979051733,-0.0326917562724014,-20.3435519713261649,-0.00052062166370614532,-0.01877572477862480450,0,0,0,0,0,0,0,stable,1,0,1,0,,
2024-01-01,102,57.4993548387096774,1069.3206451612903226,-0.60419354838709677419,0.65790322580645161290,31,,,,,57.4993548387096774,1069.3206451612903226,0.65790322580645161290,-0.60419354838709677419,,,,,,,,,,,,,0.0000000000000000,0.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,0,0,0,0,0,0,0,stable,1,0,1,0,0,0
2024-02-01,102,57.7600000000000000,1066.3513793103448276,4.3820689655172414,0.63713793103448275862,29,57.4993548387096774,1069.3206451612903226,0.65790322580645161290,-0.60419354838709677419,57.6296774193548387,1067.8360122358175751,0.64752057842046718576,1.88893770856507231291,57.4993548387096774,1069.3206451612903226,0.65790322580645161290,-0.60419354838709677419,0.2606451612903226,0.00453301018805260121,-2.9692658509454950,-0.00277677782092912609,4.98626251390433817419,-8.25275696374983894291,-0.02076529477196885428,-0.03156284079093084004,0.1303225806451613,-1.4846329254727475,0.00226137966549492886,-0.00139031921424362470,0.2606451612903226,-2.9692658509454950,0.00453301018805260121,-0.00277677782092912609,0,0,0,0,0,0,0,stable,0,0,0,0,1,0
2024-03-01,102,58.3932258064516129,1069.4293548387096774,11.0490322580645161,0.63129032258064516129,31,57.7600000000000000,1066.3513793103448276,0.63713793103448275862,4.3820689655172414,57.8841935483870968,1068.3671264367816092,0.64211049314052651094,4.94230255839822024194,57.6296774193548387,1067.8360122358175751,0.64752057842046718576,1.88893770856507231291,0.6332258064516129,0.01096305066571351974,3.0779755283648498,0.00288645524175671680,6.6669632925472747,1.5214190705372282,-0.00584760845383759733,-0.00917793176171945243,0.5090322580645161,1.0622284019280682,0.00879397685032963430,0.00099425410576869088,0.7635483870967742,1.5933426028921023,0.01324922195105568379,0.00149212293332942351,0,0,0,0,0,0,0,stable,1,0,1,0,0,0
2024-04-01,102,58.0133333333333333,1019.9200000000000000,18.7433333333333333,0.59380000000000000000,30,58.3932258064516129,1069.4293548387096774,0.63129032258064516129,11.0490322580645161,58.0555197132616487,1051.9002447163515017,0.62074275120504263997,11.3914781856383636,57.8841935483870968,1068.3671264367816092,0.64211049314052651094,4.94230255839822024194,-0.3798924731182796,-0.00650576274682031588,-49.5093548387096774,-0.04629511488038088445,7.6943010752688172,0.69637782708552298793,-0.03749032258064516129,-0.05938681655595298927,-0.0421863799283154,-31.9802447163515017,-0.00072665579666973072,-0.03040235504933748167,0.1291397849462365,-48.4471264367816092,0.00223100257652004363,-0.04534688988265904549,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2024-05-01,102,58.1970967741935484,1021.7616129032258065,24.5370967741935484,0.68709677419354838710,31,58.0133333333333333,1019.9200000000000000,0.59380000000000000000,18.7433333333333333,58.2012186379928315,1037.0369892473118280,0.63739569892473118280,18.1098207885304659,58.0555197132616487,1051.9002447163515017,0.62074275120504263997,11.3914781856383636,0.1837634408602151,0.00316760700172744944,1.8416129032258065,0.00180564446547357293,5.7937634408602151,0.30911062284511195680,0.09329677419354838710,0.15711817816360455894,-0.0041218637992831,-15.2753763440860215,-0.000070820919144679433778,-0.01472982786773400312,0.1415770609318997,-30.1386318131256952,0.00243864944506834184,-0.02865160642799610750,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2024-06-01,102,58.3390000000000000,994.8523333333333333,26.8740000000000000,0.66803333333333333333,30,58.1970967741935484,1021.7616129032258065,0.68709677419354838710,24.5370967741935484,58.1831433691756272,1012.1779820788530466,0.64964336917562724014,23.3848100358422939,58.2012186379928315,1037.0369892473118280,0.63739569892473118280,18.1098207885304659,0.1419032258064516,0.00243832138838540865,-26.9092795698924732,-0.02633616220268115911,2.3369032258064516,0.09523959771248274444,-0.01906344086021505377,-0.02774491392801251957,0.1558566308243728,-17.3256487455197133,0.00267872482989536816,-0.01711719584132385351,0.1377813620071685,-42.1846559139784947,0.00236732778507883363,-0.04067806293447294636,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2024-07-01,102,56.9154838709677419,978.5087096774193548,25.7687096774193548,0.62977419354838709677,31,58.3390000000000000,994.8523333333333333,0.66803333333333333333,26.8740000000000000,57.8171935483870968,998.3742186379928315,0.66163476702508960573,25.7266021505376344,58.1831433691756272,1012.1779820788530466,0.64964336917562724014,23.3848100358422939,-1.4235161290322581,-0.02440076328069144312,-16.3436236559139785,-0.01642819050456799301,-1.1052903225806452,-0.04112861213740586440,-0.03825913978494623656,-0.05727130350523362591,-0.9017096774193549,-19.8655089605734767,-0.01559587420417969311,-0.01989785852811233713,-1.2676594982078853,-33.6692724014336918,-0.02178740138126446229,-0.03326418179170657925,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2024-08-01,102,56.2251612903225806,961.1783870967741935,20.4767741935483871,0.60361290322580645161,31,56.9154838709677419,978.5087096774193548,0.62977419354838709677,25.7687096774193548,57.1598817204301075,978.1798100358422939,0.63380681003584229390,24.3731612903225806,57.8171935483870968,998.3742186379928315,0.66163476702508960573,25.7266021505376344,-0.6903225806451613,-0.01212890647139505113,-17.3303225806451613,-0.01771095383132396667,-5.2919354838709677,-0.20536284315811874735,-0.02616129032258064516,-0.04154074681145315781,-0.9347204301075269,-17.0014229390681004,-0.01635273555461957429,-0.01738067251505133522,-1.5920322580645162,-37.1958315412186380,-0.02753561977601260602,-0.03725640230570269033,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2024-09-01,102,57.1340000000000000,1037.6366666666666667,13.0406666666666667,0.65830000000000000000,30,56.2251612903225806,961.1783870967741935,0.60361290322580645161,20.4767741935483871,56.7582150537634408,992.4412544802867383,0.63056236559139784946,19.7620501792114695,57.1598817204301075,978.1798100358422939,0.63380681003584229390,24.3731612903225806,0.9088387096774194,0.01616427038749727560,76.4582795698924732,0.07954639908293572001,-7.4361075268817204,-0.36314838736780196661,0.05468709677419354839,0.09059961522017956392,0.3757849462365592,45.1954121863799284,0.00662080274865236800,0.04553963469610851726,-0.0258817204301075,59.4568566308243728,-0.00045279520620240971,0.06078315665567229918,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2024-10-01,102,56.2061290322580645,1003.3719354838709677,6.0245161290322581,0.63029032258064516129,31,57.1340000000000000,1037.6366666666666667,0.65830000000000000000,13.0406666666666667,56.5217634408602150,1000.7289964157706093,0.63073440860215053763,13.1806523297491040,56.7582150537634408,992.4412544802867383,0.63056236559139784946,19.7620501792114695,-0.9278709677419355,-0.01624025917565609795,-34.2647311827956990,-0.03302189705079398280,-7.0161505376344086,-0.53802084793474837038,-0.02800967741935483871,-0.04254849980154160521,-0.3156344086021505,2.6429390681003584,-0.00558429867341992475,0.00264101377852181520,-0.5520860215053763,10.9306810035842294,-0.00972697997959274068,0.01101393251664887328,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2024-11-01,102,56.7723333333333333,1056.9220000000000000,-0.72533333333333333333,0.63680000000000000000,30,56.2061290322580645,1003.3719354838709677,0.63029032258064516129,6.0245161290322581,56.7041541218637993,1032.6435340501792115,0.64179677419354838710,6.11328315412186382222,56.5217634408602150,1000.7289964157706093,0.63073440860215053763,13.1806523297491040,0.5662043010752688,0.01007371101379905349,53.5500645161290323,0.05337010396877882422,-6.74984946236559143333,-1.12039694438495038124,0.00650967741935483871,0.01032806182506781309,0.0681792114695340,24.2784659498207885,0.00120236713738836440,0.02351098433221877497,0.2505698924731183,56.1930035842293907,0.00443315772932835500,0.05615206892724332611,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2024-12-01,102,57.1867741935483871,1068.8348387096774194,-2.6787096774193548,0.64116129032258064516,31,56.7723333333333333,1056.9220000000000000,0.63680000000000000000,-0.72533333333333333333,56.7217455197132616,1043.0429247311827957,0.63608387096774193548,0.87349103942652332222,56.7041541218637993,1032.6435340501792115,0.64179677419354838710,6.11328315412186382222,0.4144408602150538,0.00730004979329815227,11.9128387096774194,0.01127125626080015309,-1.95337634408602146667,2.69307400379506636031,0.00436129032258064516,0.00684875992867563624,0.4650286738351255,25.7919139784946237,0.00819841966382201529,0.02472756716617565780,0.4826200716845878,36.1913046594982079,0.00851119427065927709,0.03504723892237102323,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2025-01-01,102,57.4887096774193548,1092.3496774193548387,-1.0938709677419355,0.61180645161290322581,31,57.1867741935483871,1068.8348387096774194,0.64116129032258064516,-2.6787096774193548,57.1492724014336917,1072.7021720430107527,0.62992258064516129032,-1.49930465949820787778,56.7217455197132616,1043.0429247311827957,0.63608387096774193548,0.87349103942652332222,0.3019354838709677,0.00527981317584146949,23.5148387096774193,0.02200044184381666132,1.5848387096774193,-0.59164258188824661621,-0.02935483870967741935,-0.04578385993157576977,0.3394372759856631,19.6475053763440860,0.00593948552137905624,0.01831589968623304453,0.7669641577060932,49.3067526881720430,0.01352151896382561005,0.04727202641337083705,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2025-02-01,102,58.1121428571428571,1093.8621428571428571,3.7778571428571429,0.66542857142857142857,28,57.4887096774193548,1092.3496774193548387,0.61180645161290322581,-1.0938709677419355,57.5958755760368663,1085.0155529953917051,0.63946543778801843318,0.00175883256528420000,57.1492724014336917,1072.7021720430107527,0.62992258064516129032,-1.49930465949820787778,0.6234331797235023,0.01084444551324443583,1.5124654377880184,0.00138459823722489225,4.8717281105990784,-4.4536588448413869,0.05362211981566820276,0.08764556122986999291,0.5162672811059908,8.8465898617511520,0.00896361546625722478,0.00815342216738595025,0.9628704557091654,21.1599708141321044,0.01684834146173679147,0.01972585808587668302,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2025-03-01,102,57.7693548387096774,1035.5593548387096774,10.7158064516129032,0.59896774193548387097,31,58.1121428571428571,1093.8621428571428571,0.66542857142857142857,3.7778571428571429,57.7900691244239631,1073.9237250384024577,0.62540092165898617512,4.4665975422427035,57.5958755760368663,1085.0155529953917051,0.63946543778801843318,0.00175883256528420000,-0.3427880184331797,-0.00589873306299951547,-58.3027880184331797,-0.05329994131266635949,6.9379493087557603,1.8364774120359358,-0.06646082949308755760,-0.09987672959459272289,-0.0207142857142857,-38.3643701996927803,-0.00035844023078925803,-0.03572355215294355109,0.1734792626728111,-49.4561981566820277,0.00301200842834288399,-0.04558109606829947334,0,0,0,0,0,0,0,stable,0,0,0,0,1,0
2025-04-01,102,58.1516666666666667,1026.8940000000000000,18.6850000000000000,0.64243333333333333333,30,57.7693548387096774,1035.5593548387096774,0.59896774193548387097,10.7158064516129032,58.0110547875064004,1052.1051658986175115,0.63560988223246287762,11.0595545314900154,57.7900691244239631,1073.9237250384024577,0.62540092165898617512,4.4665975422427035,0.3823118279569893,0.00661790025220798409,-8.6653548387096774,-0.00836780122570504204,7.9691935483870968,0.74368584243956772147,0.04346559139784946236,0.07256749964095935659,0.1406118791602663,-25.2111658986175115,0.00242388075299312254,-0.02396259111329836263,0.3615975422427036,-47.0297250384024577,0.00625708789972498434,-0.04379242579515665409,0,0,0,0,0,0,0,stable,1,0,1,0,0,0
2025-05-01,102,58.3029032258064516,1021.6919354838709677,24.2832258064516129,0.60938709677419354839,31,58.1516666666666667,1026.8940000000000000,0.64243333333333333333,18.6850000000000000,58.0746415770609319,1028.0484301075268817,0.61692939068100358423,17.8946774193548387,58.0110547875064004,1052.1051658986175115,0.63560988223246287762,11.0595545314900154,0.1512365591397849,0.00260072613235134963,-5.2020645161290323,-0.00506582423904417817,5.5982258064516129,0.29961069341458993310,-0.03304623655913978494,-0.05143916861797299581,0.2282616487455197,-6.3564946236559140,0.00393048743043265581,-0.00618306923827612659,0.2918484383000512,-30.4132304147465438,0.00503091073536048485,-0.02890702507745048933,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2025-06-01,102,57.9223333333333333,979.5010000000000000,27.3173333333333333,0.64613333333333333333,30,58.3029032258064516,1021.6919354838709677,0.60938709677419354839,24.2832258064516129,58.1256344086021505,1009.3623118279569892,0.63265125448028673835,23.4285197132616487,58.0746415770609319,1028.0484301075268817,0.61692939068100358423,17.8946774193548387,-0.3805698924731183,-0.00652746040791786350,-42.1909354838709677,-0.04129516346225189396,3.0341075268817204,0.12494664222393439307,0.03674623655913978494,0.06030031937606973337,-0.2033010752688172,-29.8613118279569892,-0.00349761473293666437,-0.02958433406719743575,-0.1523082437275986,-48.5474301075268817,-0.00262262907857117567,-0.04722290184563498659,0,0,0,0,0,0,0,stable,0,0,0,0,,
2024-01-01,103,58.2125806451612903,1051.4800000000000000,-0.67677419354838709677,0.68948387096774193548,31,,,,,58.2125806451612903,1051.4800000000000000,0.68948387096774193548,-0.67677419354838709677,,,,,,,,,,,,,0.0000000000000000,0.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
2024-02-01,103,58.7858620689655172,1026.0213793103448276,4.9686206896551724,0.75758620689655172414,29,58.2125806451612903,1051.4800000000000000,0.68948387096774193548,-0.67677419354838709677,58.4992213570634038,1038.7506896551724138,0.72353503893214682981,2.14592324805339265162,58.2125806451612903,1051.4800000000000000,0.68948387096774193548,-0.67677419354838709677,0.5732814238042269,0.00984806750449189783,-25.4586206896551724,-0.02421217777766117511,5.64539488320355949677,-8.34162256336083624409,0.06810233592880978866,0.09877292101586523105,0.2866407119021134,-12.7293103448275862,0.00489990644751553402,-0.01225444225606555885,0.5732814238042269,-25.4586206896551724,0.00984806750449189783,-0.02421217777766117511,0,0,0,0,0,0,0,stable,0,0,0,0,0,0
