"month_start","station_id","mode","avg_pressure","avg_flow","avg_temperature","avg_vibration","obs_count","prev_avg_pressure","prev_avg_flow","prev_avg_vibration","prev_avg_temperature","rolling_avg_pressure_3","rolling_avg_flow_3","rolling_avg_vibration_3","rolling_avg_temperature_3","baseline_avg_pressure_3_prev","baseline_avg_flow_3_prev","baseline_avg_vibration_3_prev","baseline_avg_temperature_3_prev","pressure_abs_change","pressure_pct_change","flow_abs_change","flow_pct_change","temperature_abs_change","temperature_pct_change","vibration_abs_change","vibration_pct_change","pressure_vs_rolling_diff","flow_vs_rolling_diff","pressure_vs_rolling_pct","flow_vs_rolling_pct","pressure_vs_baseline_diff","flow_vs_baseline_diff","pressure_vs_baseline_pct","flow_vs_baseline_pct","is_large_pressure_shift_prev","is_large_flow_shift_prev","is_large_pressure_shift_rolling","is_large_flow_shift_rolling","is_pressure_anomaly_3_prev","is_flow_anomaly_3_prev","signal_count","monitoring_status","event_count","critical_event_count","avg_event_duration","has_events","has_critical_events","problematic_with_events","anomaly_or_critical_with_events"
2025-02-01,101,normal,62.0231250000000000,1112.2268750000000000,6.1575000000000000,0.63750000000000000000,16,61.2394117647058824,1110.6070588235294118,0.65300000000000000000,-1.3117647058823529,61.2925122549019608,1111.1071446078431373,0.64116666666666666667,1.02295343137254903333,60.7408039215686275,1100.0219640522875817,0.64295555555555555556,-0.72954656862745096667,0.7837132352941176,0.01279753042542768420,1.6198161764705882,0.00145849620133557055,7.4692647058823529,-5.6940582959641257,-0.01550000000000000000,-0.02373660030627871363,0.7306127450980392,1.1197303921568627,0.01192009787524425298,0.00100776095049956957,1.2823210784313725,12.2049109477124183,0.02111136164887059397,0.01109515204837517193,0,0,0,0,0,0,0,stable,1,0,15.5000000000000000,1,0,0,0
2025-03-01,101,normal,62.2200000000000000,1095.9163157894736842,11.9289473684210526,0.63973684210526315789,19,62.0231250000000000,1112.2268750000000000,0.63750000000000000000,6.1575000000000000,61.8275122549019608,1106.2500832043343653,0.64341228070175438596,5.5915608875128999,61.2925122549019608,1111.1071446078431373,0.64116666666666666667,1.02295343137254903333,0.1968750000000000,0.00317421929320717071,-16.3105592105263158,-0.01466477710361594688,5.7714473684210526,0.93730367331239181486,0.00223684210526315789,0.00350877192982456140,0.3924877450980392,-10.3337674148606811,0.00634810832239042615,-0.00934125797751641035,0.9274877450980392,-15.1908288183694531,0.01513215417310394180,-0.01367179474282918164,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2025-04-01,101,normal,62.1480952380952381,1062.5376190476190476,19.0280952380952381,0.64904761904761904762,21,62.2200000000000000,1095.9163157894736842,0.63973684210526315789,11.9289473684210526,62.1304067460317460,1090.2269366123642439,0.64209482038429406850,12.3715142021720969,61.8275122549019608,1106.2500832043343653,0.64341228070175438596,5.5915608875128999,-0.0719047619047619,-0.00115565351823789617,-33.3786967418546366,-0.03045734082151096321,7.0991478696741855,0.59511938903070604393,0.00931077694235588973,0.01455407337760278938,0.0176884920634921,-27.6893175647451963,0.00028469944090011707,-0.02539775585694437359,0.3205829831932773,-43.7124641567153177,0.00518511859043560421,-0.03951408892110449805,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2025-05-01,101,normal,62.2366666666666667,1052.6088888888888889,25.2494444444444444,0.66400000000000000000,18,62.1480952380952381,1062.5376190476190476,0.64904761904761904762,19.0280952380952381,62.2015873015873016,1070.3542745753272069,0.65092815371762740184,18.7354956836535784,62.1304067460317460,1090.2269366123642439,0.64209482038429406850,12.3715142021720969,0.0885714285714286,0.00142516722728352445,-9.9287301587301587,-0.00934435636041719230,6.2213492063492063,0.32695596319560882972,0.01495238095238095238,0.02303741746148202494,0.0350793650793651,-17.7453856864383180,0.00056396253859698403,-0.01657898334033277081,0.1062599206349207,-37.6180477234753550,0.00171027241249643831,-0.03450478653587940473,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2025-06-01,101,normal,61.6200000000000000,1035.3080000000000000,28.4200000000000000,0.64546666666666666667,15,62.2366666666666667,1052.6088888888888889,0.66400000000000000000,25.2494444444444444,62.0015873015873016,1050.1515026455026455,0.65283809523809523810,24.2325132275132275,62.2015873015873016,1070.3542745753272069,0.65092815371762740184,18.7354956836535784,-0.6166666666666667,-0.00990841411815114401,-17.3008888888888889,-0.01643619873583941699,3.1705555555555556,0.12556931945697375278,-0.01853333333333333333,-0.02791164658634538152,-0.3815873015873016,-14.8435026455026455,-0.00615447633189114482,-0.01413462972543432559,-0.5815873015873016,-35.0462745753272069,-0.00935003955393370271,-0.03274268661115230756,0,0,0,0,0,0,0,stable,1,0,5.9000000000000000,1,0,0,0
2024-01-01,101,peak,62.8362500000000000,1237.8525000000000000,-1.4025000000000000,0.74000000000000000000,8,,,,,62.8362500000000000,1237.8525000000000000,0.74000000000000000000,-1.40250000000000000000,,,,,,,,,,,,,0.0000000000000000,0.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2024-02-01,101,peak,63.7511111111111111,1244.0355555555555556,4.4788888888888889,0.73988888888888888889,9,62.8362500000000000,1237.8525000000000000,0.74000000000000000000,-1.4025000000000000,63.2936805555555556,1240.9440277777777778,0.73994444444444444445,1.5381944444444445,62.8362500000000000,1237.8525000000000000,0.74000000000000000000,-1.40250000000000000000,0.9148611111111111,0.01455944794781851399,6.1830555555555556,0.00499498571562892639,5.8813888888888889,-4.1935036640918994,-0.00011111111111111111,-0.00015015015015015015,0.4574305555555555,3.0915277777777778,0.00722711258913201050,0.00249127092646872673,0.9148611111111111,6.1830555555555556,0.01455944794781851399,0.00499498571562892639,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2024-03-01,101,peak,63.7783333333333333,1220.6766666666666667,9.5933333333333333,0.78766666666666666667,6,63.7511111111111111,1244.0355555555555556,0.73988888888888888889,4.4788888888888889,63.4552314814814815,1234.1882407407407408,0.75585185185185185185,4.2232407407407407,63.2936805555555556,1240.9440277777777778,0.73994444444444444445,1.5381944444444445,0.0272222222222222,0.00042700780814277712,-23.3588888888888889,-0.01877670520313817398,5.1144444444444444,1.1419002728851402,0.04777777777777777778,0.06457426039945937829,0.3231018518518518,-13.5115740740740741,0.00509180794567181651,-0.01094774170426760492,0.4846527777777777,-20.2673611111111111,0.00765720643078067395,-0.01633221213643689945,0,0,0,0,0,0,0,stable,1,0,8.1000000000000000,1,0,0,0
2024-04-01,101,peak,63.0422222222222222,1183.6166666666666667,18.4233333333333333,0.77355555555555555556,9,63.7783333333333333,1220.6766666666666667,0.78766666666666666667,9.5933333333333333,63.5238888888888889,1216.1096296296296297,0.76703703703703703704,10.8318518518518518,63.4552314814814815,1234.1882407407407408,0.75585185185185185185,4.2232407407407407,-0.7361111111111111,-0.01154171130913493768,-37.0600000000000000,-0.03036021004743270809,8.8300000000000000,0.92043085476025017693,-0.01411111111111111111,-0.01791507970094512625,-0.4816666666666667,-32.4929629629629630,-0.00758244929728973404,-0.02671877779050134372,-0.4130092592592593,-50.5715740740740741,-0.00650867154081362471,-0.04097557601401370959,0,0,0,0,0,0,0,stable,2,0,5.3000000000000000,1,0,0,0
2024-05-01,101,peak,64.0950000000000000,1187.8375000000000000,25.0225000000000000,0.77425000000000000000,4,63.0422222222222222,1183.6166666666666667,0.77355555555555555556,18.4233333333333333,63.6385185185185185,1197.3769444444444445,0.77849074074074074074,17.6797222222222222,63.5238888888888889,1216.1096296296296297,0.76703703703703703704,10.8318518518518518,1.0527777777777778,0.01669956642814339632,4.2208333333333333,0.00356604756607572832,6.5991666666666667,0.35819612809842591163,0.00069444444444444444,0.00089773053720195346,0.4564814814814815,-9.5394444444444445,0.00717303752677158051,-0.00796695183476288568,0.5711111111111111,-28.2721296296296297,0.00899049351512554314,-0.02324801065693395094,0,0,0,0,0,0,0,stable,1,0,4.3000000000000000,1,0,0,0
2024-06-01,101,peak,62.8966666666666667,1152.2166666666666667,27.5100000000000000,0.77000000000000000000,3,64.0950000000000000,1187.8375000000000000,0.77425000000000000000,25.0225000000000000,63.3446296296296296,1174.5569444444444445,0.77260185185185185185,23.6519444444444444,63.6385185185185185,1197.3769444444444445,0.77849074074074074074,17.6797222222222222,-1.1983333333333333,-0.01869620615232597394,-35.6208333333333333,-0.02998796833180745119,2.4875000000000000,0.09941053052252972325,-0.00425000000000000000,-0.00548918308040038747,-0.4479629629629629,-22.3402777777777778,-0.00707183806397104511,-0.01902017427375097704,-0.7418518518518518,-45.1602777777777778,-0.01165727721389328534,-0.03771600746724843218,0,0,0,0,0,0,0,stable,1,0,2.4000000000000000,1,0,0,0
2024-07-01,101,peak,62.9311111111111111,1153.3700000000000000,26.3533333333333333,0.72733333333333333333,9,62.8966666666666667,1152.2166666666666667,0.77000000000000000000,27.5100000000000000,63.3075925925925926,1164.4747222222222222,0.75719444444444444444,26.2952777777777778,63.3446296296296296,1174.5569444444444445,0.77260185185185185185,23.6519444444444444,0.0344444444444444,0.00054763545144593354,1.1533333333333333,0.00100096914642789982,-1.1566666666666667,-0.04204531685447716103,-0.04266666666666666667,-0.05541125541125541126,-0.3764814814814815,-11.1047222222222222,-0.00594686144368617684,-0.00953625013090069937,-0.4135185185185185,-21.1869444444444445,-0.00652807540175582689,-0.01803824373493078364,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2024-08-01,101,peak,62.6020000000000000,1170.2040000000000000,20.9860000000000000,0.77240000000000000000,5,62.9311111111111111,1153.3700000000000000,0.72733333333333333333,26.3533333333333333,62.8099259259259259,1158.5968888888888889,0.75657777777777777778,24.9497777777777778,63.3075925925925926,1164.4747222222222222,0.75719444444444444444,26.2952777777777778,-0.3291111111111111,-0.00522970443871605618,16.8340000000000000,0.01459548973876553058,-5.3673333333333333,-0.20366810017708069720,0.04506666666666666667,0.06196150320806599451,-0.2079259259259259,11.6071111111111111,-0.00331039915842506569,0.01001824812618174550,-0.7055925925925926,5.7292777777777778,-0.01114546555471375805,0.00492005336693296860,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2024-09-01,101,peak,61.9766666666666667,1166.7011111111111111,16.1844444444444444,0.70888888888888888889,9,62.6020000000000000,1170.2040000000000000,0.77240000000000000000,20.9860000000000000,62.5032592592592593,1163.4250370370370370,0.73620740740740740741,21.1745925925925926,62.8099259259259259,1158.5968888888888889,0.75657777777777777778,24.9497777777777778,-0.6253333333333333,-0.00998903123435885914,-3.5028888888888889,-0.00299340020106655669,-4.8015555555555556,-0.22879803466861505766,-0.06351111111111111111,-0.08222567466482536394,-0.5265925925925926,3.2760740740740741,-0.00842504213113627271,0.00281588754735538837,-0.8332592592592592,8.1042222222222222,-0.01326636271219222157,0.00699485929915994172,0,0,0,0,0,0,0,stable,1,0,5.8000000000000000,1,0,0,0
2024-10-01,101,peak,62.3550000000000000,1219.5250000000000000,6.5483333333333333,0.74300000000000000000,6,61.9766666666666667,1166.7011111111111111,0.70888888888888888889,16.1844444444444444,62.3112222222222222,1185.4767037037037037,0.74142962962962962963,14.5729259259259259,62.5032592592592593,1163.4250370370370370,0.73620740740740740741,21.1745925925925926,0.3783333333333333,0.00610444791050395256,52.8238888888888889,0.04527628231928390687,-9.6361111111111111,-0.59539338184813950390,0.03411111111111111111,0.04811912225705329153,0.0437777777777778,34.0482962962962963,0.00070256650754902399,0.02872118548590751319,-0.1482592592592593,56.0999629629629630,-0.00237202445146564274,0.04821966278621271373,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2024-11-01,101,peak,62.5800000000000000,1265.1400000000000000,4.2500000000000000,0.67000000000000000000,1,62.3550000000000000,1219.5250000000000000,0.74300000000000000000,6.5483333333333333,62.3038888888888889,1217.1220370370370370,0.70729629629629629630,8.9942592592592592,62.3112222222222222,1185.4767037037037037,0.74142962962962962963,14.5729259259259259,0.2250000000000000,0.00360837142169834015,45.6150000000000000,0.03740390725897378078,-2.2983333333333333,-0.35097989310257062535,-0.07300000000000000000,-0.09825033647375504711,0.2761111111111111,48.0179629629629630,0.00443168341551713358,0.03945205287701300232,0.2687777777777778,79.6632962962962963,0.00431347305015504644,0.06719937730316396239,0,0,0,0,0,0,0,stable,1,0,2.4000000000000000,1,0,0,0
2024-12-01,101,peak,62.4330000000000000,1236.6110000000000000,-2.2200000000000000,0.74990000000000000000,10,62.5800000000000000,1265.1400000000000000,0.67000000000000000000,4.2500000000000000,62.4560000000000000,1240.4253333333333333,0.72096666666666666667,2.8594444444444444,62.3038888888888889,1217.1220370370370370,0.70729629629629629630,8.9942592592592592,-0.1470000000000000,-0.00234899328859060403,-28.5290000000000000,-0.02255007350965110581,-6.4700000000000000,-1.5223529411764706,0.07990000000000000000,0.11925373134328358209,-0.0230000000000000,-3.8143333333333333,-0.00036825925451517869,-0.00307502050371969182,0.1291111111111111,19.4889629629629630,0.00207228013232632152,0.01601233267487861091,0,0,0,0,0,0,0,stable,1,0,3.7000000000000000,1,0,0,0
2025-01-01,101,peak,62.6757142857142857,1251.1642857142857143,-1.7114285714285714,0.70685714285714285714,7,62.4330000000000000,1236.6110000000000000,0.74990000000000000000,-2.2200000000000000,62.5629047619047619,1250.9717619047619048,0.70891904761904761905,0.10619047619047620000,62.4560000000000000,1240.4253333333333333,0.72096666666666666667,2.8594444444444444,0.2427142857142857,0.00388759607442034982,14.5532857142857143,0.01176868531355916638,0.5085714285714286,-0.22908622908622909910,-0.04304285714285714286,-0.05739812927437944107,0.1128095238095238,0.1925238095238095,0.00180313756592412498,0.00015389940475608161,0.2197142857142857,10.7389523809523810,0.00351790517667294896,0.00865747586119845532,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2025-02-01,101,peak,63.5883333333333333,1231.3066666666666667,4.4466666666666667,0.74800000000000000000,6,62.6757142857142857,1251.1642857142857143,0.70685714285714285714,-1.7114285714285714,62.8990158730158730,1239.6939841269841270,0.73491904761904761905,0.17174603174603176667,62.5629047619047619,1250.9717619047619048,0.70891904761904761905,0.10619047619047620000,0.9126190476190476,0.01456096764144994234,-19.8576190476190476,-0.01587131224440473538,6.1580952380952381,-3.5982192543127435,0.04114285714285714286,0.05820533548908649960,0.6893174603174603,-8.3873174603174603,0.01095911360058627584,-0.00676563536462102570,1.0254285714285714,-19.6650952380952381,0.01639036063512457131,-0.01571985542515576558,0,0,0,0,0,0,0,stable,1,0,15.5000000000000000,1,0,0,0
2025-03-01,101,peak,63.0633333333333333,1213.5516666666666667,11.7183333333333333,0.77550000000000000000,6,63.5883333333333333,1231.3066666666666667,0.74800000000000000000,4.4466666666666667,63.1091269841269841,1232.0075396825396826,0.74345238095238095238,4.8178571428571429,62.8990158730158730,1239.6939841269841270,0.73491904761904761905,0.17174603174603176667,-0.5250000000000000,-0.00825623148900479648,-17.7550000000000000,-0.01441964092346342097,7.2716666666666666,1.6353073463268366,0.02750000000000000000,0.03676470588235294118,-0.0457936507936508,-18.4558730158730159,-0.00072562643443267215,-0.01498032473131509775,0.1643174603174603,-26.1423174603174603,0.00261240113278073821,-0.02108771825550752597,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2025-04-01,101,peak,64.7700000000000000,1226.0750000000000000,19.2925000000000000,0.69725000000000000000,4,63.0633333333333333,1213.5516666666666667,0.77550000000000000000,11.7183333333333333,63.8072222222222222,1223.6444444444444445,0.74025000000000000000,11.8191666666666667,63.1091269841269841,1232.0075396825396826,0.74345238095238095238,4.8178571428571429,1.7066666666666667,0.02706274115968074477,12.5233333333333333,0.01031957161554720233,7.5741666666666667,0.64635187028872138144,-0.07825000000000000000,-0.10090264345583494520,0.9627777777777778,2.4305555555555555,0.01508885270737377379,0.00198632500363213710,1.6608730158730159,-5.9325396825396826,0.02631747728487439916,-0.00481534364965685447,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2025-05-01,101,peak,64.1725000000000000,1198.3175000000000000,26.2725000000000000,0.77375000000000000000,4,64.7700000000000000,1226.0750000000000000,0.69725000000000000000,19.2925000000000000,64.0019444444444444,1212.6480555555555556,0.74883333333333333333,19.0944444444444444,63.8072222222222222,1223.6444444444444445,0.74025000000000000000,11.8191666666666667,-0.5975000000000000,-0.00922494982244866451,-27.7575000000000000,-0.02263931651815753522,6.9800000000000000,0.36179862640922638331,0.07650000000000000000,0.10971674435281462890,0.1705555555555556,-14.3305555555555556,0.00266484959224329192,-0.01181757187495776579,0.3652777777777778,-25.3269444444444445,0.00572470897582126754,-0.02069796055499055649,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
2025-06-01,101,peak,63.9387500000000000,1158.7887500000000000,25.9162500000000000,0.75237500000000000000,8,64.1725000000000000,1198.3175000000000000,0.77375000000000000000,26.2725000000000000,64.2937500000000000,1194.3937500000000000,0.74112500000000000000,23.8270833333333333,64.0019444444444444,1212.6480555555555556,0.74883333333333333333,19.0944444444444444,-0.2337500000000000,-0.00364252600412949472,-39.5287500000000000,-0.03298687534814437743,-0.3562500000000000,-0.01355980588067370825,-0.02137500000000000000,-0.02762520193861066236,-0.3550000000000000,-35.6050000000000000,-0.00552153203071838242,-0.02981010240550907102,-0.0631944444444444,-53.8593055555555556,-0.00098738319582304288,-0.04441462245274517456,0,0,0,0,0,0,0,stable,1,0,5.9000000000000000,1,0,0,0
2024-01-01,101,repair,57.1900000000000000,901.9000000000000000,-1.16000000000000000000,1.11500000000000000000,1,,,,,57.1900000000000000,901.9000000000000000,1.11500000000000000000,-1.16000000000000000000,,,,,,,,,,,,,0.0000000000000000,0.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,0,0,0,0,0,0,0,stable,0,0,,0,0,0,0
